"","V1","V2","V3"
"379",0.210382513661202,0.251366120218579,0.538251366120219
"380",0.735745614035088,0.156798245614035,0.107456140350877
"381",0.212121212121212,0.53030303030303,0.257575757575758
"382",0.271505376344086,0.247311827956989,0.481182795698925
"383",0.273049645390071,0.390070921985816,0.336879432624113
"384",0.251515151515152,0.460606060606061,0.287878787878788
"385",0.512626262626263,0.330808080808081,0.156565656565657
"386",0.533333333333333,0.261333333333333,0.205333333333333
"387",0.675579322638146,0.135472370766488,0.188948306595365
"388",0.299435028248588,0.418079096045198,0.282485875706215
"389",0.311594202898551,0.47463768115942,0.213768115942029
"390",0.289617486338798,0.289617486338798,0.420765027322404
"391",0.254166666666667,0.166666666666667,0.579166666666667
"392",0.308851224105461,0.224105461393597,0.467043314500942
"393",0.275132275132275,0.211640211640212,0.513227513227513
"394",0.161458333333333,0.231770833333333,0.606770833333333
"395",0.573573573573574,0.258258258258258,0.168168168168168
"396",0.296181630546956,0.500515995872033,0.203302373581011
"397",0.183333333333333,0.638333333333333,0.178333333333333
"398",0.339080459770115,0.339080459770115,0.32183908045977
"399",0.31638418079096,0.401129943502825,0.282485875706215
"400",0.296969696969697,0.524242424242424,0.178787878787879
"401",0.614942528735632,0.227011494252874,0.158045977011494
"402",0.296010296010296,0.226512226512227,0.477477477477477
"403",0.682210708117444,0.215889464594128,0.101899827288428
"404",0.689883913764511,0.167495854063018,0.142620232172471
"405",0.309941520467836,0.380116959064328,0.309941520467836
"406",0.29559748427673,0.474842767295597,0.229559748427673
"407",0.194092827004219,0.643459915611814,0.162447257383966
"408",0.566287878787879,0.253787878787879,0.179924242424242
"409",0.192090395480226,0.192090395480226,0.615819209039548
"410",0.316993464052288,0.218954248366013,0.464052287581699
"411",0.200647249190939,0.375404530744337,0.423948220064725
"412",0.176100628930818,0.60062893081761,0.223270440251572
"413",0.622112211221122,0.176567656765677,0.201320132013201
"414",0.636036036036036,0.203603603603604,0.16036036036036
"415",0.277258566978193,0.557632398753894,0.165109034267913
"416",0.69485903814262,0.14759535655058,0.157545605306799
"417",0.325136612021858,0.513661202185792,0.16120218579235
"418",0.192028985507246,0.550724637681159,0.257246376811594
"419",0.450617283950617,0.302469135802469,0.246913580246914
"420",0.630397236614853,0.262521588946459,0.107081174438687
"421",0.207407407407407,0.551851851851852,0.240740740740741
"422",0.339575530586767,0.478152309612984,0.18227215980025
"423",0.186666666666667,0.192380952380952,0.620952380952381
"424",0.213675213675214,0.534188034188034,0.252136752136752
"425",0.424703891708968,0.186125211505922,0.38917089678511
"426",0.248971193415638,0.520576131687243,0.230452674897119
"427",0.318734793187348,0.238442822384428,0.442822384428224
"428",0.261904761904762,0.503663003663004,0.234432234432234
"429",0.377777777777778,0.327777777777778,0.294444444444444
"430",0.210826210826211,0.210826210826211,0.578347578347578
"431",0.565765765765766,0.225225225225225,0.209009009009009
"432",0.31638418079096,0.401129943502825,0.282485875706215
"433",0.712643678160919,0.126436781609195,0.160919540229885
"434",0.153623188405797,0.171014492753623,0.67536231884058
"435",0.509485094850949,0.265582655826558,0.224932249322493
"436",0.296747967479675,0.284552845528455,0.41869918699187
"437",0.630409356725146,0.153216374269006,0.216374269005848
"438",0.311111111111111,0.394444444444444,0.294444444444444
"439",0.309941520467836,0.39766081871345,0.292397660818713
"440",0.299847792998478,0.569254185692542,0.13089802130898
"441",0.221183800623053,0.38006230529595,0.398753894080997
"442",0.313840155945419,0.214424951267057,0.471734892787524
"443",0.210355987055016,0.559870550161812,0.229773462783172
"444",0.30752688172043,0.423655913978495,0.268817204301075
"445",0.540305010893246,0.285403050108932,0.174291938997821
"446",0.198518518518519,0.154074074074074,0.647407407407407
"447",0.255707762557078,0.502283105022831,0.242009132420091
"448",0.229437229437229,0.502164502164502,0.268398268398268
"449",0.198449612403101,0.198449612403101,0.603100775193798
"450",0.173694779116466,0.104417670682731,0.721887550200803
"451",0.231111111111111,0.344444444444444,0.424444444444444
"452",0.220833333333333,0.508333333333333,0.270833333333333
"453",0.411111111111111,0.294444444444444,0.294444444444444
"454",0.750825082508251,0.117161716171617,0.132013201320132
"455",0.577011494252874,0.280459770114943,0.142528735632184
"456",0.271832718327183,0.231242312423124,0.496924969249692
"457",0.322404371584699,0.387978142076503,0.289617486338798
"458",0.521452145214522,0.273927392739274,0.204620462046205
"459",0.21183800623053,0.202492211838006,0.585669781931464
"460",0.716593245227606,0.152716593245228,0.130690161527166
"461",0.327485380116959,0.380116959064328,0.292397660818713
"462",0.301418439716312,0.535460992907801,0.163120567375887
"463",0.333333333333333,0.350282485875706,0.31638418079096
"464",0.430348258706468,0.303482587064677,0.266169154228856
"465",0.682983682983683,0.172494172494173,0.144522144522145
"466",0.614657210401891,0.231678486997636,0.153664302600473
"467",0.291417165668663,0.183632734530938,0.524950099800399
"468",0.411411411411411,0.438438438438438,0.15015015015015
"469",0.299435028248588,0.418079096045198,0.282485875706215
"470",0.268436578171091,0.587020648967552,0.144542772861357
"471",0.27124183006536,0.437908496732026,0.290849673202614
"472",0.31638418079096,0.384180790960452,0.299435028248588
"473",0.712050078247261,0.134585289514867,0.153364632237872
"474",0.497076023391813,0.35672514619883,0.146198830409357
"475",0.303030303030303,0.543290043290043,0.153679653679654
"476",0.339080459770115,0.373563218390805,0.28735632183908
"477",0.213768115942029,0.561594202898551,0.22463768115942
"478",0.344444444444444,0.344444444444444,0.311111111111111
"479",0.307936507936508,0.493650793650794,0.198412698412698
"480",0.255038759689923,0.666666666666667,0.0782945736434109
"481",0.31638418079096,0.333333333333333,0.350282485875706
"482",0.245098039215686,0.480392156862745,0.274509803921569
"483",0.200501253132832,0.576441102756892,0.223057644110276
"484",0.304804804804805,0.512012012012012,0.183183183183183
"485",0.246846846846847,0.614414414414414,0.138738738738739
"486",0.556497175141243,0.242937853107345,0.200564971751412
"487",0.311111111111111,0.394444444444444,0.294444444444444
"488",0.292397660818713,0.39766081871345,0.309941520467836
"489",0.311111111111111,0.411111111111111,0.277777777777778
"490",0.205761316872428,0.489711934156379,0.304526748971193
"491",0.334808259587021,0.542772861356932,0.122418879056047
"492",0.32183908045977,0.35632183908046,0.32183908045977
"493",0.222470238095238,0.593005952380952,0.18452380952381
"494",0.303303303303303,0.483483483483484,0.213213213213213
"495",0.182945736434109,0.315503875968992,0.501550387596899
"496",0.450793650793651,0.417460317460317,0.131746031746032
"497",0.24040404040404,0.494949494949495,0.264646464646465
"498",0.343390804597701,0.192528735632184,0.464080459770115
"499",0.182890855457227,0.209439528023599,0.607669616519174
"500",0.66852886405959,0.188081936685289,0.143389199255121
"501",0.406096361848574,0.444444444444444,0.149459193706981
"502",0.709935897435897,0.176282051282051,0.113782051282051
"503",0.609452736318408,0.18407960199005,0.206467661691542
"504",0.189102564102564,0.592948717948718,0.217948717948718
"505",0.362847222222222,0.451388888888889,0.185763888888889
"506",0.231231231231231,0.528528528528529,0.24024024024024
"507",0.566438876233865,0.306757782839787,0.126803340926348
"508",0.180272108843537,0.547619047619048,0.272108843537415
"509",0.204761904761905,0.533333333333333,0.261904761904762
"510",0.244444444444444,0.568253968253968,0.187301587301587
"511",0.309941520467836,0.380116959064328,0.309941520467836
"512",0.357021996615905,0.430626057529611,0.212351945854484
"513",0.175141242937853,0.607344632768362,0.217514124293785
"514",0.200647249190939,0.540453074433657,0.258899676375405
"515",0.609772423025435,0.286479250334672,0.103748326639893
"516",0.573951434878587,0.229580573951435,0.196467991169978
"517",0.496392496392496,0.383838383838384,0.11976911976912
